Potential_E_V,b_raw,b_smooth,fit_R2
0.26445149234196286,0.484538179988124,0.4855257831800261,0.9640293037956004
0.2651062651573334,0.5019122261150329,0.5026437018432708,0.9635227373802754
0.2657610379727039,0.5192307705984337,0.5198171230249924,0.9631441656204419
0.2664158107880744,0.5366142898402212,0.5368820184397702,0.9628339746444714
0.2670705836034449,0.5538792792642017,0.5536968991241156,0.9626039511859563
0.2677253564188154,0.5711247711313073,0.5702263564394983,0.9625532503584943
0.2683801292341859,0.5881390229523782,0.5864850065381229,0.9626846700637244
0.26903490204955643,0.604469616846203,0.6025005269077444,0.9628456508361937
0.26968967486492695,0.62025496983944,0.6180182640446334,0.9631284128692201
0.2703444476802975,0.6352308281475157,0.6329549335191069,0.9636188747753095
0.27099922049566794,0.6495524722084512,0.64729575971032,0.9642139851733589
0.27165399331103846,0.6633485844139594,0.6610288874921608,0.9650091026753141
0.272308766126409,0.6760541219908609,0.6740316490877024,0.9659987853762773
0.2729635389417795,0.6879112435274213,0.6862429757785171,0.9669728509845786
0.27361831175715,0.6990126011294763,0.6976005884688906,0.9681038531644792
0.2742730845725205,0.7089789312176957,0.7080847393886108,0.9694042579354663
0.274927857387891,0.7180704068375598,0.7177128285094793,0.9707236105423738
0.2755826302032615,0.7260905651624113,0.7266087829117118,0.9720919519968626
0.27623740301863203,0.7347941425729935,0.7347128931215455,0.974013833108051
0.27689217583400255,0.7440000202003066,0.7420260931950388,0.9764404142165473
0.27754694864937307,0.752224912424632,0.7485702339541837,0.9787200932164064
0.27820172146474353,0.7579656636698364,0.7544092474179614,0.9802182409505016
0.27885649428011405,0.7601388094559016,0.7595999342199595,0.9803601698012705
0.2795112670954846,0.7651952337348669,0.7641740007423388,0.9816932656282517
0.2801660399108551,0.7698140359251329,0.7681972351819915,0.982954885259618
0.2808208127262256,0.7727489631961,0.7717178241338417,0.983928691932778
0.2814755855415961,0.7739853763284158,0.7747970541058136,0.9846705766813176
0.2821303583569666,0.7758972230577555,0.7774973965700126,0.9855055863503696
0.2827851311723371,0.7779983164710346,0.7798513897263131,0.9862063580861864
0.28343990398770763,0.7807196862317165,0.7819053642803,0.9865168702304259
0.28409467680307815,0.7835439878066783,0.7837336375539874,0.986771869130396
0.28474944961844867,0.7862046595824684,0.7853920263407838,0.9869500049605056
0.28540422243381913,0.7862071298396628,0.7869066853792986,0.9882271799202828
0.28605899524918965,0.7872188157774705,0.7883034590953854,0.9890404521295352
0.28671376806456017,0.7886948347758409,0.7896879245913494,0.9896378162910594
0.2873685408799307,0.7904660384328283,0.7911973830511284,0.9901925877882505
0.2880233136953012,0.792093351623684,0.7928812396868496,0.9907015949349148
0.28867808651067167,0.7937802013852017,0.7946802891183157,0.9911639046338201
0.2893328593260422,0.7958246433895805,0.7964822087414468,0.9916433082562475
0.2899876321414127,0.7978151954296443,0.7984699809959199,0.9920767135896136
0.29064240495678323,0.7999264845846855,0.8006730746464713,0.9924592732534379
0.29129717777215375,0.8021079087715068,0.8030479762547796,0.9928617234245785
0.2919519505875242,0.8045844498406576,0.8055297899754397,0.9932396062636255
0.29260672340289473,0.8074952765701635,0.808170822752505,0.9935786190561336
0.29326149621826525,0.8108297465891586,0.8109922360676318,0.9938906035210735
0.29391626903363577,0.8140819606865842,0.8140344834090979,0.9941816764293699
0.2945710418490063,0.8170518775243281,0.8173091372518025,0.9944599678453648
0.2952258146643768,0.8204527087551776,0.8208515873272274,0.9947356065954978
0.29588058747974727,0.823991224746912,0.8245268661418796,0.994972714654612
0.2965353602951178,0.8279039625751532,0.8283513133650774,0.9951735709869268
0.2971901331104883,0.8316897291610834,0.8323322637673444,0.9953693844723888
0.2978449059258588,0.8357166455244602,0.8364603492147029,0.9955290061466091
0.29849967874122935,0.8403740838473952,0.8407313474646135,0.9956605859730214
0.2991544515565998,0.8447777456936112,0.8451170778995769,0.9957903607289192
0.29980922437197033,0.8491346629811592,0.8495956144795698,0.9958800720051656
0.30046399718734085,0.8536954005743937,0.8541347293104438,0.9959260053749684
0.30111877000271137,0.858427728270539,0.8587252942182965,0.9959445075753853
0.3017735428180819,0.8632106112686262,0.8633455195292892,0.9959225213486205
0.3024283156334524,0.867753083993299,0.8679562639343663,0.995891091997105
0.30308308844882287,0.8722432473672515,0.872542801657629,0.9958106499518521
0.3037378612641934,0.8768002234958235,0.8770816470116445,0.9956645605732312
0.3043926340795639,0.8816297187961268,0.881550995378213,0.9954642108365437
0.3050474068949344,0.8858772333915402,0.8858920147489912,0.9952352879998668
0.30570217971030494,0.8899215106486894,0.8900762683742651,0.9949568339998323
0.3063569525256754,0.8939527067816235,0.8940475848028198,0.9946313531851139
