Potential_E_V,k1_mA_per_mV_per_s,k2_mA_per_sqrt_mV_per_s,local_fit_R2
0.022185550654874583,-0.006153187828453482,0.020216486105715265,0.9482226159735551
0.022840323470245092,-0.006001535265112607,0.01996571696042851,0.9473163229686704
0.0234950962856156,-0.0058600170057508845,0.01973736157151984,0.9457520829384818
0.02414986910098611,-0.005728409119470445,0.019525039758735853,0.9434633410877615
0.024804641916356618,-0.005597974872593328,0.01934405855202173,0.940899389661909
0.025459414731727126,-0.00545807153957632,0.019129640986837428,0.9383586612252166
0.026114187547097635,-0.005317093595567666,0.01887210699247604,0.9369188579514502
0.026768960362468144,-0.005172236482827117,0.0186075669389078,0.9348367551542367
0.027423733177838652,-0.0050332182826739996,0.018353491675041515,0.9319265526534682
0.028078505993209164,-0.004905379902623306,0.01810800885007096,0.9284182441915857
0.028733278808579673,-0.0047808004091470825,0.01789128402975203,0.924579147083612
0.02938805162395018,-0.004657811865304878,0.017684815965781316,0.9207746167313807
0.03004282443932069,-0.004530617293047738,0.017447539586311483,0.9180450142196961
0.0306975972546912,-0.004398705465473586,0.017196131118592584,0.9149106235964378
0.031352370070061704,-0.004275976214700681,0.016971472600337205,0.9112067866855157
0.032007142885432216,-0.00415768175634991,0.016728297682594356,0.9073265765825277
0.03266191570080273,-0.004044318126026139,0.016502301946361164,0.9027604723346182
0.03331668851617323,-0.00393683711892007,0.01630024145502866,0.897718159420123
0.033971461331543745,-0.0038252315150305656,0.01611227211803958,0.8926759080066344
0.03462623414691425,-0.0037085888997236637,0.015886138225301348,0.8882585354553613
0.03528100696228476,-0.003590993281221344,0.015640099033126922,0.8843669815921726
0.03593577977765527,-0.0034825185016218803,0.015425614922829333,0.8792855108270043
0.03659055259302578,-0.0033796522025031786,0.01522498516003292,0.8738742163053849
0.037245325408396285,-0.003277413490261526,0.015022599437753664,0.8683242454427842
0.0379000982237668,-0.003180179181032307,0.014836257441966325,0.8609673930018942
0.0385548710391373,-0.0030886825178906754,0.014664505624351057,0.85396597632279
0.039209643854507814,-0.0029927659323188607,0.014471644433894853,0.8483019879086211
0.03986441666987832,-0.002887953639427533,0.014256823681204381,0.8416093138527128
0.04051918948524883,-0.0027896391382870914,0.014052181130450885,0.8354792341846697
0.041173962300619336,-0.002702888015677148,0.013868200491551946,0.8307823265143741
0.04182873511598985,-0.002615667592330794,0.013703522353948921,0.8212486865934389
0.042483507931360354,-0.002529686654150921,0.013541244148857384,0.8113477812851885
0.043138280746730866,-0.002450207038297194,0.013391201284534446,0.8028444645712423
0.04379305356210138,-0.0023627037101795374,0.013214441455717972,0.7941509211548017
0.04444782637747188,-0.0022733887235821203,0.013028348489780283,0.7848777584390105
0.045102599192842395,-0.002187783019715523,0.012845092096720589,0.7742409174556275
0.0457573720082129,-0.002113336998101994,0.012701275773672123,0.7660131601015654
0.04641214482358341,-0.0020431094754859414,0.012575722858884076,0.7580613926315712
0.04706691763895392,-0.0019705061156524975,0.012442499948519566,0.7464218669484048
0.04772169045432443,-0.0018985662522130564,0.01229696499388219,0.7344791997099356
0.048376463269694935,-0.0018284388723992853,0.012150652243432149,0.7214364402878485
0.04903123608506545,-0.0017570926004732497,0.012021549282885182,0.7083069151091099
0.04968600890043595,-0.0016809359076687248,0.011872957423681735,0.6952819735487408
0.050340781715806464,-0.0016023428497213875,0.011712671657664288,0.6821766960121194
0.05099555453117697,-0.0015334870796484198,0.011574754094502862,0.6663144591615413
0.05165032734654748,-0.001471240101183096,0.011455088232881055,0.6508722986011789
0.052305100161917986,-0.001413461282497862,0.011348011758274035,0.6354897202870877
0.0529598729772885,-0.0013487179242157063,0.011219981980178624,0.6198857792718668
0.053614645792659,-0.00128525299479594,0.011099046577874127,0.6028772913246462
0.054269418608029515,-0.0012239685528666363,0.01098839359987953,0.5840696539547349
0.05492419142340003,-0.0011592615832363691,0.010861092281759367,0.5596453791954545
0.05557896423877053,-0.001095054416967672,0.010734305055028658,0.5361015586553434
0.056233737054141045,-0.0010322066097164142,0.010614023413234384,0.5149628061964217
0.05688850986951155,-0.0009763805222512151,0.01050757676041865,0.4915542105756432
0.05754328268488206,-0.0009251685408984392,0.010408523975754362,0.46868559523201336
0.05819805550025257,-0.0008792189903301823,0.010315129445101495,0.44795603256700645
0.05885282831562308,-0.0008207079363167567,0.010196683100299999,0.42040170415599365
0.059507601130993584,-0.0007674399760965526,0.010105126720905027,0.39337209859753264
0.060162373946364096,-0.0007243304331462649,0.010063722076732017,0.37011755219561493
0.0608171467617346,-0.0006644458335375379,0.00994740964802678,0.3365380113778623
0.061471919577105114,-0.0006067968025310877,0.009832364256220506,0.3022106557591946
0.06212669239247562,-0.0005615143060401209,0.009766432374048997,0.275128728334062
0.06278146520784612,-0.0005191182039053004,0.009705189890274333,0.24866200015238382
0.06343623802321663,-0.00047711044465047865,0.009641248046202595,0.22207947174490728
0.06409101083858715,-0.0004341159137741537,0.009564653149716983,0.19663911975327197
0.06474578365395765,-0.00038917911811179223,0.009492646700067919,0.16685559816456919
0.06540055646932816,-0.00034464851022488564,0.009425245226854121,0.1372894314497798
0.06605532928469866,-0.00029964856834486847,0.00933636254520774,0.11136763916151293
0.06671010210006918,-0.0002441745472864566,0.009222784179013763,0.07929004461566624
0.06736487491543969,-0.00019144717864318342,0.009124498476416202,0.05081541765279962
