Potential_V,Scan_rate_mV_s,Current_capacitive_mA,Current_diffusion_mA,Current_total_reconstructed_mA
0.0477216904543244,5.0,-0.009492831261065,0.027496849643255664,0.018004018382190665
0.0483764632696949,5.0,-0.009142194361996,0.0271696843872745,0.0180274900252785
0.0490312360850654,5.0,-0.008785463002366,0.026881001391394935,0.018095538389028935
0.0496860089004359,5.0,-0.0084046795383435,0.026548739893313057,0.018144060354969557
0.0503407817158064,5.0,-0.0080117142486065,0.026190330024672297,0.018178615776065797
0.0509955545311769,5.0,-0.0076674353982419995,0.025881936978152286,0.018214501579910287
0.0516503273465474,5.0,-0.007356200505915,0.025614355976979856,0.018258155471064855
0.0523051001619179,5.0,-0.007067306412489,0.02537492570096758,0.01830761928847858
0.0529598729772885,5.0,-0.0067435896210785,0.02508864241400205,0.01834505279292355
0.053614645792659,5.0,-0.0064262649739795,0.024818222633562904,0.018391957659583406
0.0542694186080295,5.0,-0.006119842764333,0.024570795052854186,0.018450952288521186
0.0549241914234,5.0,-0.005796307916181499,0.024286140651912095,0.018489832735730596
0.0555789642387705,5.0,-0.005475272084838,0.02400263579426357,0.01852736370942557
0.056233737054141,5.0,-0.005161033048581999,0.023733677866766237,0.01857264481818424
0.0568885098695115,5.0,-0.004881902611255999,0.023495655915093012,0.018613753303837015
0.057543282684882,5.0,-0.004625842704492,0.02327416715522299,0.018648324450730988
0.0581980555002525,5.0,-0.0043960949516505,0.023065330635956414,0.018669235684305913
0.058852828315623,5.0,-0.0041035396815835,0.022800476557293885,0.018696936875710383
0.0595076011309935,5.0,-0.0038371998804825,0.022595750269193124,0.018758550388710625
0.060162373946364,5.0,-0.003621652165731,0.022503166670238106,0.018881514504507105
0.0608171467617346,5.0,-0.0033222291676875,0.022243084173024962,0.018920855005337463
0.0614719195771051,5.0,-0.0030339840126550003,0.021985834856448196,0.018951850843793194
0.0621266923924756,5.0,-0.0028075715302005,0.021838406686027993,0.019030835155827493
0.0627814652078461,5.0,-0.0025955910195265,0.021701464329197062,0.019105873309670562
0.0634362380232166,5.0,-0.0023855522232519998,0.021558486019245825,0.019172933795993826
0.0640910108385871,5.0,-0.0021705795688705,0.02138721462397446,0.01921663505510396
0.0647457836539576,5.0,-0.0019458955905585001,0.021226203307740884,0.019280307717182383
0.0654005564693281,5.0,-0.001723242551124,0.021075489031851195,0.019352246480727194
0.0660553292846986,5.0,-0.001498242841724,0.02087674131366737,0.01937849847194337
0.0667101021000691,5.0,-0.001220872736432,0.020622772366084223,0.019401899629652223
0.0673648749154396,5.0,-0.0009572358932155001,0.020402998853859884,0.019445762960644385
0.0680196477308101,5.0,-0.0007766856703604999,0.02031201255040905,0.01953532688004855
0.0686744205461807,5.0,-0.00060002769363,0.020214888104940116,0.019614860411310116
0.0693291933615512,5.0,-0.00040422463840274024,0.02007406644095583,0.01966984180255309
0.0699839661769217,5.0,-0.0002140910613602511,0.019970379791049174,0.019756288729688924
0.0706387389922922,5.0,-5.526111931209514e-05,0.019918225699716765,0.01986296458040467
0.0712935118076627,5.0,0.0001336532336200644,0.019818385003492887,0.019952038237112953
0.0719482846230332,5.0,0.0003834828691254182,0.019605792883943585,0.019989275753069004
0.0726030574384037,5.0,0.000587397966039,0.01946010211577304,0.02004750008181204
0.0732578302537742,5.0,0.000769931709697,0.019345577868179354,0.020115509577876355
0.0739126030691447,5.0,0.00092569829257,0.01923793861789139,0.02016363691046139
0.0745673758845152,5.0,0.0010762701288315,0.019145116259298527,0.02022138638813003
0.0752221486998857,5.0,0.001213827072212,0.019099137819786838,0.02031296489199884
0.0758769215152563,5.0,0.0013892685323965,0.01901406271537579,0.020403331247772293
0.0765316943306268,5.0,0.001587936631815,0.018885811285441555,0.020473747917256556
0.0771864671459973,5.0,0.0018227559977765,0.018664027840976014,0.020486783838752513
0.0778412399613678,5.0,0.0019898486038415,0.01857483578897476,0.02056468439281626
0.0784960127767383,5.0,0.002120670614449,0.01854854026266042,0.02066921087710942
0.0791507855921088,5.0,0.002254747338637,0.018497955358334983,0.020752702696971985
0.0798055584074793,5.0,0.002406497368462,0.018412360839815914,0.020818858208277915
0.0804603312228498,5.0,0.0025516011576005,0.01834169552704681,0.02089329668464731
0.0811151040382203,5.0,0.002690327621999,0.018321851282074163,0.021012178904073163
0.0817698768535908,5.0,0.0028639551077945,0.018236639247678387,0.021100594355472888
0.0824246496689613,5.0,0.0030155262332295,0.01817466665172943,0.02119019288495893
0.0830794224843319,5.0,0.003173184443902,0.018050788909903925,0.021223973353805926
0.0837341952997024,5.0,0.0033100158286655,0.01800163573209875,0.021311651560764252
0.0843889681150729,5.0,0.003414901873208,0.018039910296654787,0.021454812169862787
0.0850437409304434,5.0,0.003536538390841,0.018026000960217586,0.021562539351058587
0.0856985137458139,5.0,0.0036704591750049997,0.0179649228960052,0.0216353820710102
0.0863532865611844,5.0,0.0038427637282525003,0.01781601974905937,0.021658783477311868
0.0870080593765549,5.0,0.003994814604924,0.01782341875980434,0.02181823336472834
0.0876628321919254,5.0,0.0041240571944939994,0.01782271814065959,0.021946775335153587
0.0883176050072959,5.0,0.0042673518252225,0.017742453509931692,0.022009805335154193
0.0889723778226664,5.0,0.004375397111283,0.0177449897060919,0.0221203868173749
0.0896271506380369,5.0,0.0044693528973705,0.017765323660616773,0.022234676557987273
0.0902819234534074,5.0,0.00457565992652,0.017756683748207845,0.022332343674727844
0.090936696268778,5.0,0.004735455113224,0.017660070738848867,0.022395525852072867
