time_s,raw_V,smoothed_V,dVdt_V_per_s,abs_d2Vdt2_V_per_s2,local_residual_V,curvature_norm,residual_norm,stability_cost_ai,mask_qaoa_like_tighter
1.243445009924983,0.212132856249809,0.2121344763937152,-0.049384600233935316,0.3638324230960883,0.0002464169778316117,0.0014357547820076858,0.013296276026201431,0.006179963279685184,1
1.2444450099719973,0.212082505226135,0.21208487336857326,-0.04950224157542493,0.013660524415300301,0.0002463478081910207,5.3033246508526514e-05,0.013291897331187364,0.005348578880380062,1
1.2454450100199779,0.212038740515709,0.212035471905862,-0.04935727918355326,0.07850674808992508,0.00024627197774617,0.0003090911149682565,0.013287096982538089,0.005500293461996189,1
1.2464450099510032,0.211981281638145,0.211986158811232,-0.04934522806534858,0.07114655775311007,0.0002452408721196676,0.00028002797848463985,0.013221824168812821,0.005456746454615913,1
1.247445009997989,0.211934641003609,0.2119367814508089,-0.04949957231679036,0.04708990601086427,0.00024610772245296997,0.00018503563169347333,0.013276699012746378,0.005421700984114636,1
1.2484450099299806,0.211885079741478,0.21188715966766714,-0.049439407901047616,0.062428172360156964,0.000245068193881595,0.0002456017458742189,0.013210892995343861,0.005431718245662076,1
1.249445009976995,0.211841493844986,0.21183790263608676,-0.04937471597285992,0.15379451897402774,0.000245929840649634,0.0006063794540764535,0.013265438434280087,0.005670003046157907,1
1.2504450100249755,0.21179161965847,0.2117884102310308,-0.04974699695402762,0.39959255931789883,0.0002458362916065805,0.0015769606030703164,0.013259516432591356,0.006249982934878733,1
1.2514450099560008,0.211737871170044,0.21173840864328264,-0.05017390107671815,0.11725869348460805,0.00024573553425184336,0.0004621106737666091,0.013253138118015073,0.005578521651465995,1
1.2524450100029867,0.211692348122597,0.21168806242994068,-0.04998151426660513,0.18488255670195386,0.00024563260082050036,0.0007291365897139975,0.013246622049711824,0.005736130773713128,1
1.2534450099339836,0.211633920669556,0.2116384456157653,-0.049804135965644036,0.04849339697433663,0.00024552398915976103,0.00019057758747971065,0.01323974652840963,0.005410245163851679,1
1.2544450099819926,0.211602911353111,0.21158845415901112,-0.0500785011123952,0.0859813245435106,0.0002454105765352644,0.0003386059271791847,0.01323256708827994,0.005496190391619487,1
1.2554450099129895,0.211546435952187,0.21153828861461227,-0.04997609865701236,0.2207005630683021,0.00024529489950241956,0.0008705709222460413,0.013225244302696094,0.005812440274426063,1
1.2564450099599753,0.211496070027351,0.21148850196284139,-0.04963709996367527,0.03166770791980866,0.0002460177974465836,0.00012413809678112493,0.013271006426031464,0.0053828854284812605,1
1.2574450100079853,0.211437478661537,0.21143901440996993,-0.0499127632387939,0.468827174676413,0.00024589081407465216,0.0018503468856900037,0.013262967907213171,0.0064153952942992715,1
1.2584450099389812,0.21139469742775,0.21138867643751116,-0.05057475425797975,0.24675328329862012,0.0002457566111766551,0.0009734451319028077,0.01325447236559532,0.005885856025379812,1
1.2594450099859955,0.211355641484261,0.21133786490251116,-0.050406269703614726,0.14929735610547468,0.0002456177095830217,0.0005886215358356639,0.013245679379101654,0.005651444673142061,1
1.2604452599779847,0.211273476481438,0.21128785149718263,-0.05027613180828894,0.07318345321248287,0.0002444969546808819,0.00028807105455055416,0.013174731433441427,0.005442735206106904,1
1.261445260024999,0.211241990327835,0.21123730020546638,-0.050259856047333074,0.211336285132937,0.000244341083522857,0.0008335942578865967,0.013164864210529054,0.005766102238943581,1
1.2624452599559959,0.211175978183746,0.2111873317861255,-0.049853459287930946,0.11038282448699377,0.00024417591273468683,0.000434959973855823,0.013154408286507324,0.005522739298916423,1
1.2634452600039765,0.211129650473595,0.21113759328796544,-0.050039090469937264,0.19842131898897364,0.00024400901515896347,0.000782597013719441,0.01314384305042347,0.005727095428401053,1
1.2644452599350018,0.211090430617332,0.21108725360630642,-0.05025030191875146,0.23345300573571137,0.0002438403696121001,0.0009209264110013489,0.013133167161277806,0.005805822711111932,1
1.2654452599819876,0.211033284664154,0.21103709268525364,-0.05050599648143361,0.25890965175974756,0.00024366846072542482,0.0010214469062541712,0.013122284690608206,0.005861782019995786,1
1.2664452599129845,0.210992932319641,0.2109862416145356,-0.050768121215824635,0.001816836341358652,0.0002434930108418297,6.266151201137796e-06,0.013111178061689042,0.0052482309153963,1
1.2674452599609936,0.210909962654114,0.21093555644390719,-0.050509630093159785,0.09805613921133727,0.00024331601749591857,0.0003862856705888208,0.01309997372587579,0.005471760892703609,1
1.2684452600079794,0.21088220179081,0.2108852223495508,-0.050572008927758816,0.1269077853720013,0.00024313482819116495,0.0005002119811558445,0.013088503770291984,0.005535528696810301,1
1.2694452599389763,0.210841998457909,0.2108344124272203,-0.050763445646140326,0.004932994999450102,0.00024295560492715982,1.85709069534063e-05,0.0130771582723857,0.005242005853126324,1
1.2704449999149858,0.210780501365662,0.2107837086373127,-0.05056224630210693,0.0033948034716146935,0.00024295560492715982,1.2497059910645114e-05,0.0130771582723857,0.0052383615449006675,1
1.2714449999629949,0.210739016532898,0.21073330116007866,-0.05077034082999887,0.21945645191324203,0.00024277181838663965,0.0008656583084893775,0.013065523902136672,0.005745604545948296,1
1.2724450000099807,0.210677996277809,0.21068216795083053,-0.05100115922675741,0.02349789163323024,0.0002425847407623276,9.187799549063968e-05,0.013053681194066786,0.005276599274921099,1
1.2734449999409776,0.210625067353249,0.21063129884271742,-0.05081733666084176,0.14651364415990997,0.00024239939779093137,0.0005776295102897552,0.013041948295965677,0.005563357024560124,1
1.2744449999889866,0.210582762956619,0.21058053327858778,-0.050708131950244706,0.15610736563342797,0.00024221372563444188,0.000615512176880048,0.013030194559226195,0.005581385129818507,1
1.2754449999199835,0.210521906614304,0.21052988257986807,-0.05050512194382861,0.1401990050205768,0.0002420240837722689,0.000552694935128939,0.013018189525381004,0.005538892771229765,1
1.2764449999669978,0.210478812456131,0.21047952303584444,-0.05042773395786071,0.04039700757367015,0.00024183286551129264,0.0001586074264637522,0.013006084699639812,0.005297598335734176,1
1.2774450000149784,0.210447818040848,0.2104290271071618,-0.050424327924915247,0.04757691143996823,0.00024164090598526624,0.00018695866691492867,0.012993932949069299,0.005309748379776677,1
1.2784449999459753,0.210364058613777,0.21037867438103794,-0.05052288776781211,0.04417021550594313,0.0002414483694096359,0.0001735066684803885,0.012981744669116788,0.005296801868734949,1
1.2794449999929896,0.210343882441521,0.21032798133269762,-0.05051266834233559,0.09388283503372463,0.000241257228862786,0.0003698065710885096,0.012969644762968278,0.005409741847840417,1
1.2804449999239864,0.210281878709793,0.21027764904542215,-0.050335122119221865,0.11106225354921406,0.00024106194509954917,0.00043764283104600656,0.012957282575842442,0.0054454987289645805,1
1.2814452999739956,0.210225060582161,0.21022729598717885,-0.05029055043087283,0.01817323131387738,0.0002416740088890801,7.085254336120253e-05,0.01299602848576202,0.00524092292032153,1
1.2824453000219762,0.210169062018394,0.210177052824029,-0.050371436402059544,0.16507665104833436,0.00024147817504931315,0.0006509291368015952,0.012983631476749887,0.005584010072780913,1
1.2834452999530015,0.210137739777565,0.21012655311546222,-0.050620703709810755,0.011383627408715569,0.0002412803944953773,4.404247786895546e-05,0.012971111233504463,0.005214869980123158,1
1.2844452999999874,0.210087537765503,0.2100758114176944,-0.05039420360145641,0.010435196849726935,0.0002410829412836924,4.0297416189878354e-05,0.012958611712238652,0.0052076231346093885,1
1.2854452999309842,0.21003346145153,0.21002576470928824,-0.05059983326621875,0.19220120957956865,0.00023988047549309503,0.000758035707498277,0.012882491164020033,0.0056078178901069805,1
1.2864452999789933,0.209981799125671,0.20997461175209478,-0.050778606013437866,0.021021690267609472,0.000239680366104752,8.210023500393244e-05,0.012869823496911768,0.0051971895397670675,1
1.2874453000259791,0.209905624389648,0.2099242074924369,-0.05055778988409543,0.09639162820631242,0.00023948028104889157,0.00037971302663482586,0.012857157370139977,0.005370690764036887,1
