Potential_V,b_smooth,chi_loc_clipped,b_tilde,chi_tilde,local_field_h,label_numeric,label_text
0.0746930077217541,0.5775582313452511,0.1085201782993274,-0.25674542501463593,-0.4883913635558786,-0.7451367885705145,-1,DD
0.075612208704494,0.5870536917187456,0.1272825987430739,-0.23059482269881174,-0.4497141133291522,-0.6803089360279639,-1,DD
0.0765314096872338,0.5961371721031107,0.15011511612969167,-0.20557881780470627,-0.40264667920379477,-0.608225497008501,-1,DD
0.0774506106699736,0.6045762188514648,0.17521730259809765,-0.182337590232752,-0.3509005012419807,-0.5332380914747327,-1,DD
0.0783698116527135,0.6124423702878106,0.19090483503310499,-0.16067412265174585,-0.3185618901737645,-0.47923601282551037,-1,DD
0.0792890126354533,0.6198160828635556,0.20509424775106563,-0.14036683710951398,-0.2893115347674195,-0.4296783718769335,-1,DD
0.0802082136181931,0.62675788429419,0.22038366483130645,-0.12124903961181006,-0.2577936071095113,-0.3790426467213214,-1,DD
0.081127414600933,0.6333521549677673,0.23390551019589034,-0.10308834564177558,-0.22991938916086582,-0.3330077348026414,-1,DD
0.0820466155836728,0.6397947366526754,0.2498910382478086,-0.08534540481506962,-0.1969664836269496,-0.2823118884420192,-1,DD
0.0829658165664126,0.6457792361841734,0.2646509924016232,-0.0688640272776214,-0.16654000204086136,-0.23540402931848275,-1,DD
0.0838850175491525,0.6514612144293688,0.27646648944503605,-0.05321579669029438,-0.14218328660154075,-0.19539908329183514,-1,DD
0.0848042185318923,0.6567936335129502,0.28532062377782114,-0.03853025587909825,-0.12393118687075586,-0.1624614427498541,-1,DD
0.0857234195146321,0.6616335264188061,0.2964559697216186,-0.025201137578998434,-0.10097654928970944,-0.12617768686870787,-1,DD
0.086642620497372,0.6663318381112285,0.31065530613875664,-0.012261935498045561,-0.07170573696004741,-0.08396767245809297,-1,DD
0.0875618214801118,0.6707842297318063,0.32076134017636476,0.0,-0.050872944706814326,-0.050872944706814326,-1,DD
0.0884810224628516,0.6750735715176517,0.33135688895376564,0.011812894459693276,-0.029031056418376177,-0.0172181619586829,-1,DD
0.0894002234455915,0.679122741589244,0.3382085408146467,0.022964353376516703,-0.014906916396877114,0.00805743697963959,1,CD
0.0903194244283313,0.6827867290646494,0.3454399192430107,0.03305501518654816,0.0,0.03305501518654816,1,CD
0.0912386254110711,0.6862389854638654,0.35684643582194936,0.04256256728377548,0.02351363446212274,0.06607620174589822,1,CD
0.092157826393811,0.6896893847661583,0.3651648349968886,0.052065004915648985,0.04066135841061543,0.09272636332626441,1,CD
0.0930770273765508,0.6929789199162938,0.37142970328352504,0.06112442090302372,0.05357589036485914,0.11470031126788285,1,CD
0.0939962283592906,0.696091442889331,0.3774890622907629,0.06969634340758876,0.06606678114513793,0.1357631245527267,1,CD
0.0949154293420305,0.6989938073104428,0.3829483471651298,0.0776894869484701,0.07732066641958547,0.15501015336805557,1,CD
0.0958346303247703,0.7017502793228303,0.39080489716806915,0.08528084119095188,0.09351632471929876,0.17879716591025063,1,CD
0.0967538313075101,0.7043808574601934,0.3983480809719264,0.0925254823168216,0.10906600331021946,0.20159148562704104,1,CD
0.0976730322902499,0.7070153239556511,0.4009754677277711,0.09978083202365468,0.11448215392377535,0.21426298594743004,1,CD
0.0985922332729898,0.7095412657171813,0.40607421094481116,0.10673730341951175,0.12499281100229805,0.2317301144218098,1,CD
0.0995114342557296,0.7116850725757145,0.41307240215180135,0.11264137108914533,0.13941903033038322,0.25206040141952857,1,CD
0.1004306352384694,0.7137345801205638,0.41931605025607105,0.11828573741162962,0.1522898185520038,0.2705755559636334,1,CD
0.1013498362212093,0.7157443452682766,0.4269332430367352,0.12382065273524537,0.16799206081260482,0.2918127135478502,1,CD
0.1022690372039491,0.717705522391685,0.4286001775527885,0.12922175610547307,0.17142831487067067,0.3006500709761437,1,CD
0.1031882381866889,0.7196471137230551,0.42943912021708175,0.13456891998898968,0.1731577290179568,0.30772664900694646,1,CD
0.1041074391694288,0.7214110132983936,0.4375099438757271,0.13942671882183902,0.18979509556227453,0.3292218143841136,1,CD
