z_x,z_y,surrogate_SSE,x_label,y_label,pair_key
0.723931642582034,0.6811147935703984,965.8794008939112,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.72493793189021,0.6811147935703984,949.1540543202441,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7259442211983862,0.6811147935703984,932.922104079104,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7269505105065623,0.6811147935703984,917.1835501704928,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7279567998147384,0.6811147935703984,901.9383925944121,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7289630891229145,0.6811147935703984,887.1866313508585,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7299693784310906,0.6811147935703984,872.9282664398354,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7309756677392667,0.6811147935703984,859.1632978613397,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7319819570474428,0.6811147935703984,845.8917256153728,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.7329882463556189,0.6811147935703984,833.1135497019363,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
0.733994535663795,0.6811147935703984,820.8287701210272,Normalized $z_{R_1}$,Normalized $z_{Q_1}$,R1_Q1
